ID;ACTIVE;NAME;CATEGORIES;PRICE_TAX_EXCLUDE;TAX_RULE_ID;WHOLESALE_PRICE;ON_SALE;DISCOUNT_AMOUNT;DISCOUNT_PERCENT;DISCOUNT_FROM;DISCOUNT_TO;bb_REFERENCE;SUPPLIER_REFERENCE;SUPPLIER;MANUFACTER;EAN13;UPC;ECOTAX;WIDTH;HEIGHT;DEPTH;WEIGHT;QUANTITY;MINIMAL_QUANTITY;VISIBILITY;ADDITIONAL_SHIPPING_COST;UNITY;UNIT_PRICE;SHORT_DESCRIPTION;DESCRIPTION;TAGS;META_TITLE;META_KEYWORDS;META_DESCRIPTION;URL_REWRITTEN;TEXT_WHEN_IN_STOCK;TEXT_WHEN_BACKODER_ALLOWED;AVAILABLE_FOR_ORDER;PRODUCT_AVAILABLE_DATE;PRODUCT_CREATION_DATE;PRODUCT_UPDATE_DATE;SHOW_PRICE;IMAGES_URL;DELETE_EXISTING_IMAGES;FEATURE;AVAILABLE_ONLINE_ONLY;CONDITION;CUSTOMIZABLE;UPLOADABLE_FILES;TEXT_FIELDS;OUT_OF_STOCK;ID_NAME_OF_SHOP;ADVANCED_STOCK_MANAGEMENT;DEPENDS_ON_STOCK;WAREHOUSE
1986;1;"Sbelt Beha";2676,2672,2575,2573,2570,2202;4.4;1;1.9;;;;;;F1010140;;;1082;0;;0;15;3;15;0;856;1;both;;;;"De Sbelt Beha is gemaakt van een zweet absorberende stof die comfort en beweeglijkheid biedt. Danzij de elastische samenstelling geeft het een perfecte pasvorm. Het is zonder twijfel de zachtste...";"<p>De <strong>Sbelt Beha</strong> is gemaakt van een <strong>zweet absorberende stof</strong> die comfort en beweeglijkheid biedt. Danzij de elastische samenstelling geeft het een <strong>perfecte pasvorm. </strong>Het is zonder twijfel de zachtste en meest comfortabele<strong> beha</strong> op de markt en is ook geschikt om te sporten. Vergeet niet om je maat en kleur te selecteren in het keuzevakje.</p><p><a href=""http://www.sbeltbra.com/""><strong>www.sbeltbra.com</strong></a></p><p> </p><ul><li>M: 29 x 26 cm/L: 31 x 28 cm/ XL: 35 x 32 cm</li></ul>";;;;;sbelt-beha;;;1;;2013-06-26;2018-03-13;1;http://dropshipping.bigbuy.eu/imgs/sbelt-bra-03.jpg,http://dropshipping.bigbuy.eu/imgs/sbelt-bra-00.jpg,http://dropshipping.bigbuy.eu/imgs/sbelt-bra-01.jpg;0;;0;new;0;0;0;0;0;0;0;0
1988;1;"Alles in 1 Aluminium Portefeuille";2693,2662,2591,2584,2570,2202;7.56;1;2.92;;;;;;D4010135;;;1503;0;;0;3;11.5;8;0;84;1;both;;;;"De alles in 1 aluminium portefeuille is een harde, buitengewoon bestendige en elegante portefeuiile die 100% waterdicht is. De alles in 1 aluminium portefeuille heeft een afmeting van ongeveer 11.5...";"<p>De <strong>alles in 1 aluminium portefeuille</strong> is een harde, buitengewoon bestendige en elegante portefeuiile die 100% waterdicht is. De alles in 1 aluminium portefeuille heeft een afmeting van ongeveer 11.5 bij 8 bij 3 cm en blokkeert RFID-signalen en zal je <strong>credit cards, identiteitspapieren </strong>en<strong> contant geld </strong>beschermen.</p><p><a href=""http://www.allin1wallet.com"" target=""_blank""><strong style=""color: #0000ff font-size: 11px"">www.allin1wallet.com</strong></a></p><p> </p><p> </p>";;;;;alles-in-1-aluminium-portefeuille;;;1;;2017-02-27;2018-02-23;1;http://dropshipping.bigbuy.eu/imgs/D4010135_132728.jpg,http://dropshipping.bigbuy.eu/imgs/D4010135_133058.jpg,http://dropshipping.bigbuy.eu/imgs/D4010135_132729.jpg,http://dropshipping.bigbuy.eu/imgs/D4010135_132727.jpg,http://dropshipping.bigbuy.eu/imgs/D4010135_132725.jpg,http://dropshipping.bigbuy.eu/imgs/D4010135_132724.jpg;0;;0;new;0;0;0;0;0;0;0;0
1999;1;"Christelijke Houten Armband met Religieuze Afbeeldingen";2595,2584,2570,2202;0.65;1;0.31;;;;;;F1015132;;;2897;0;;0;1;8;2;0;48;1;both;;;;"De Christelijke houten armband met religieuze afbeeldingen heeft op de schakels prenten van Heiligen en de Maagd Maria. Ze zijn beschikbaar in verschillende kleuren. Ze zijn elastisch en uitrekbaar...";"<p>De <strong>Christelijke houten armband met religieuze afbeeldingen</strong> heeft op de schakels prenten van Heiligen en de Maagd Maria. Ze zijn beschikbaar in verschillende <strong>kleuren.</strong> Ze zijn <strong>elastisch</strong> en uitrekbaar zodat ze rond alle polsen passen, zowel van kinderen als van volwassenen.</p><p><br /><br /></p>";;;;;christelijke-houten-armband-met-religieuze-afbeeldingen;;;1;;2013-07-29;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/pulsera-de-madera-con-motivos-religiosos-01.jpg,http://dropshipping.bigbuy.eu/imgs/pulsera-de-madera-con-motivos-religiosos-05.jpg,http://dropshipping.bigbuy.eu/imgs/pulsera-de-madera-con-motivos-religiosos-00.jpg,http://dropshipping.bigbuy.eu/imgs/pulsera-de-madera-con-motivos-religiosos-02.jpg,http://dropshipping.bigbuy.eu/imgs/pulsera-de-madera-con-motivos-religiosos-03.jpg;0;;0;new;0;0;0;0;0;0;0;0
2007;1;"Booby & Tummy Shaping T Shirt met BH";2676,2672,2575,2573,2570,2202;8.4;1;3.2;;;;;;F1010159;;;1082;0;;0;13.5;17;7;0;290;1;both;;;;"Het Booby & Tummy Shaping T Shirt met BH is innovatief corrigerend ondergoed.corrigeert, lift en ondersteuntdelicaat, licht en ademend verbergt imperfectieslift...";"<p>Het <strong>Booby & Tummy Shaping T Shirt met BH </strong>is innovatief <strong>corrigerend ondergoed</strong>.</p><ul><li><strong>corrigeert, lift en ondersteunt</strong></li><li>delicaat, licht en ademend verbergt imperfecties</li><li>lift borsten</li><li>erg <strong>comfortabel</strong></li></ul><p> </p>";;;;;booby-tummy-shaping-t-shirt-met-bh;;;1;;2013-08-13;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/booby-and-tummy-beige-00_1.jpg,http://dropshipping.bigbuy.eu/imgs/F1010159_90413.jpg,http://dropshipping.bigbuy.eu/imgs/booby-and-tummy-beige-02_5.jpg,http://dropshipping.bigbuy.eu/imgs/booby-and-tummy-beige-01_1.jpg,http://dropshipping.bigbuy.eu/imgs/booby-and-tummy-beige-03_1.jpg;0;;0;new;0;0;0;0;0;0;0;0
2009;1;"Strap Nix Bh (3 Stuks)";2676,2672,2575,2573,2570,2202;11;1;3.9;;;;;;F1010163;;;1082;0;;0;15.7;4.5;27;0;806;1;both;;;;"De Strap Nix Bh is een comfortabele onzichtbare bh.machinewasbaarzonder bandjesvervaardigd uit 96% nylon en 4% spandexpast zich aan de vorm van uw borsten aanlift uw borstenpakket van 3 bh's in...";"<p>De <strong>Strap Nix Bh</strong> is een <strong>comfortabele</strong> <strong>onzichtbare bh</strong>.</p><ul><li><strong>machinewasbaar</strong></li><li>zonder bandjes</li><li>vervaardigd uit 96% nylon en 4% spandex</li><li>past zich aan de vorm van uw borsten aan</li><li><strong>lift</strong> uw borsten</li><li>pakket van 3 bh's in beige, zwart en wit</li><li>S: 29 x 14 cm / M: 30 x 15 cm / L: 33 x 17 cm</li></ul><p><a href=""http://www.strapnixbra.com"" target=""_blank""><strong>www.strapnixbra.com</strong></a></p><p> </p>";;;;;strap-nix-bh-3-stuks;;;1;;2013-08-13;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/strapnix-bra-00_5.jpg,http://dropshipping.bigbuy.eu/imgs/strapnix-bra-01_2.jpg,http://dropshipping.bigbuy.eu/imgs/strapnix-bra-03_2.jpg,http://dropshipping.bigbuy.eu/imgs/strapnix-bra-02_2.jpg;0;;0;new;0;0;0;0;0;0;0;0
2010;1;"Crochet Bh (3 Stuks)";2676,2672,2575,2573,2570,2202;16.2;1;6.88;;;;;;F1010167;;;1082;0;;0;15.5;4.5;27;0;103;1;both;;;;"De Crochet Bh is een comfortabele bh zonder bandjes of clips.machinewasbaarcomfortabele bandjesvervaardigd uit 96% nylon en 4% spandexpast zich aan de vorm van uw borsten aanlift uw borstenpakket...";"<p>De <strong>Crochet Bh</strong> is een <strong>comfortabele</strong> <strong>bh</strong> zonder bandjes of clips.</p><ul><li><strong>machinewasbaar</strong></li><li>comfortabele bandjes</li><li>vervaardigd uit 96% nylon en 4% spandex</li><li>past zich aan de vorm van uw borsten aan</li><li><strong>lift</strong> uw borsten</li><li>pakket van 3 bh's in beige, zwart en wit</li></ul><p><a href=""http://www.crochetbra.com"" target=""_blank""><strong>www.crochetbra.com</strong></a></p>";;;;;crochet-bh-3-stuks;;;1;;2013-08-13;2018-03-07;1;http://dropshipping.bigbuy.eu/imgs/crochet-bra-00_1_1.jpg,http://dropshipping.bigbuy.eu/imgs/crochet-bra-03_1.jpg,http://dropshipping.bigbuy.eu/imgs/crochet-bra-01_1.jpg,http://dropshipping.bigbuy.eu/imgs/crochet-bra-02_1.jpg;0;;0;new;0;0;0;0;0;0;0;0
2013;1;"Boeddha Houten Armband";2595,2584,2570,2202;0.63;1;0.32;;;;;;F1015135;;;2897;0;;0;1;8;2;0;8;1;both;;;;"Deze Boeddha houten armband is gemaakt in een stijl die nooit uit de mode raakt. Beschikbaar in verschillende kleuren, dus deze armbanden passen bij elke look. Ze zijn elastisch en uitrekbaar zodat...";"<p>Deze <strong>Boeddha houten armband </strong>is gemaakt in een stijl die nooit uit de mode raakt. Beschikbaar in verschillende <strong>kleuren,</strong> dus deze armbanden passen bij elke look. Ze zijn elastisch en <strong>uitrekbaar</strong> zodat ze op alle polsen passen, zowel van kinderen als van volwassenen.</p><p> <br /><br /></p>";;;;;boeddha-houten-armband;;;1;;2014-08-04;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/pulseras-buddha-00.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-buddha-01.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-budda-03.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-budda-04.jpg;0;;0;new;0;0;0;0;0;0;0;0
2029;1;"Blink Bandz Silicone Armband";2595,2584,2570,2202;4.79;1;2.46;;;;;;F1015146;;;2897;0;;0;1;2;20;0;245;1;both;;;;"De Blink Bandz silicone armband beschikt over twee ingebouwde led-lichtjes die activeren wanneer u beweegt. Verkrijgbaar in 6 kleuren, die willekeurig geleverd worden afhankelijk van de...";"<p>De<strong> Blink Bandz silicone armband </strong>beschikt over twee ingebouwde <strong>led-lichtjes </strong>die activeren wanneer u <strong>beweegt</strong>. Verkrijgbaar in <strong>6 kleuren</strong>, die willekeurig geleverd worden afhankelijk van de beschikbare voorraad. Gratis verkoopsstand bij aankoop van 24 stuks. <strong>Batterijen</strong> inbegrepen.</p>";;;;;blink-bandz-silicone-armband;;;1;;2014-08-04;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/pulseras-silicona-led-00.jpg,http://dropshipping.bigbuy.eu/imgs/F1015146_79152.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-silicona-led-01.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-silicona-led-03.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-silicona-led-rosa_1.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-silicona-led-azul_1.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-silicona-led-02.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-silicona-led-blanca_1.jpg,http://dropshipping.bigbuy.eu/imgs/pulseras-silicona-led-verde_1.jpg;0;;0;new;0;0;0;0;0;0;0;0
2037;1;"Fashion Sport Bh";2676,2672,2575,2573,2570,2202;6.34;1;3.08;;;;;;F1010171;;;1082;0;;0;3;15;15;0;83;1;both;;;;"De Fashion Sport Bh is de meest comfortabele bh op de markt.Materiaal: elasthaanMakkelijk om aan te trekken: geen haakjesMaten: M / L / XLkleuren: Roze /...";"<p>De <strong>Fashion Sport Bh </strong>is de meest <strong>comfortabele</strong> bh op de markt.</p><ul><li>Materiaal: elasthaan</li><li><strong>Makkelijk</strong> om aan te trekken: geen haakjes</li><li>Maten: M / L / XL</li><li>kleuren: Roze / Marineblauw</li></ul><p><a href=""http://www.fashionsportsbra.com""><strong>www.fashionsportsbra.com</strong></a></p>";;;;;fashion-sport-bh;;;1;;2013-11-06;2018-03-12;1;http://dropshipping.bigbuy.eu/imgs/fashion-sports-bra-00.jpg,http://dropshipping.bigbuy.eu/imgs/fashion-sports-bra-03.jpg,http://dropshipping.bigbuy.eu/imgs/fashion-sports-bra-01.jpg,http://dropshipping.bigbuy.eu/imgs/fashion-sports-bra-box.jpg;0;;0;new;0;0;0;0;0;0;0;0
2038;1;"Tpantie Corrigerende Slip";2676,2672,2575,2573,2570,2202;8.84;1;3.77;;;;;;F1005183;;;1082;0;;0;15.3;3;15;0;10;1;both;;;;"Met de Tpantie Corrigerende Slip corrigeert u uw buik, middel en heupen.Maximaal comfortmaten: M/L/XLKleur: wit of...";"<p>Met de <strong>Tpantie Corrigerende Slip</strong> <strong>corrigeert</strong> u uw buik, middel en heupen.</p><ul><li>Maximaal <strong>comfort</strong></li><li>maten: M/L/XL</li><li>Kleur: wit of zwart</li></ul><p><strong><a href=""http://www.tpantie.com"">www.tpantie.com</a></strong></p><p> </p>";;;;;tpantie-corrigerende-slip;;;1;;2013-11-06;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/t-pantie-01_3.jpg,http://dropshipping.bigbuy.eu/imgs/F1005183_92015.jpg,http://dropshipping.bigbuy.eu/imgs/t-pantie-04_3.jpg,http://dropshipping.bigbuy.eu/imgs/t-pantie-02.jpg,http://dropshipping.bigbuy.eu/imgs/t-pantie-00.jpg;0;;0;new;0;0;0;0;0;0;0;0
2040;1;"Relax Gel Slippers";2974,2692,2691,2682,2676,2672,2667,2662,2573,2570,2202;9.1;1;6.3;;;;;;F1520224;;;1506;0;;0;33;25.5;7.5;0;9323;1;both;;;;"Koop de Relax Gel slippers tegen de beste prijs! Ontdek het ultieme comfort van de Relax Gel slippers! De zolen bevatten een anti-vermoeidheidsgel die de impact van het lopen verminderen en de pijn...";"<p>Koop de <strong>Relax Gel slippers</strong> tegen de beste prijs! Ontdek het ultieme comfort van de Relax Gel slippers! De zolen bevatten een anti-vermoeidheidsgel die de impact van het lopen verminderen en de pijn van rechtstaan verzachten. De Relax Gel slippers verminderen de druk op je voeten, enkels, knieën en rug.  De <strong>anti-vermoeidheidsgel</strong> van de Relax Gel slippers bieden de juiste ondersteuning en stevigheid. De Relax Gel slippers zijn ongetwijfeld de beste oplossing voor jouw voeten!</p><ul><li>Maten: S / M / L</li><li>Kleuren: Zwart / Bruin</li></ul><p>Geschatte afmetingen:</p><ul><li>Maat S: 37-39</li><li>Maat M: 40-41</li><li>Maat L: 42-44</li></ul><p><a href=""http://www.relaxslippers.com/"" target=""_blank""><strong>www.relaxslippers.com</strong></a></p><br><iframe width=""320"" height=""180"" src=""https://www.youtube.com/embed/APvd_uH-qNY"" frameborder=""0"" allowfullscreen></iframe>";;;;;relax-gel-slippers;;;1;;2013-11-06;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/relax-gel-slippers-000.jpg,http://dropshipping.bigbuy.eu/imgs/F1520224_216120.jpg,http://dropshipping.bigbuy.eu/imgs/F1520224_115345.jpg,http://dropshipping.bigbuy.eu/imgs/relax-gel-slippers-03.jpg,http://dropshipping.bigbuy.eu/imgs/relax-gel-slippers-01.jpg,http://dropshipping.bigbuy.eu/imgs/relax-gel-slippers-02.jpg;0;;0;new;0;0;0;0;0;0;0;0
2052;1;"Scarf & Glove voor Magnetron | Sjaal met Zakken";2677,2672,2667,2662,2591,2584,2570,2506,2502,2501,2202;5.89;1;2.99;;;;;;F1520236;;;1504;0;;0;30;5;18;0;0;1;both;;;;"Scarf & Glove voor magnetron | Sjaal met zakken is perfect om je handen en nek warm te houden dankzij zijn zachte en warme stof. Scarf & Glove kan opgewarmd worden in de magnetron. Afmetingen:...";"<p><strong>Scarf & Glove voor magnetron | Sjaal met zakken</strong> is perfect om je handen en nek <strong>warm</strong> te houden dankzij zijn zachte en <strong>warme stof</strong>. Scarf & Glove kan opgewarmd worden in de magnetron. Afmetingen: Ong. 180 x 17.5cm.</p><p>Onderhoudsinstructies: Wassen in koud water op de gevoelige was-cyclus van je machine. Scarf & Glove kunnen in de droger op lage temperatuur.</p><p><a href=""http://www.scarfglove.com/""><strong>www.scarfglove.com</strong></a></p><p><br /><br /></p><p><br /><br /></p><br><iframe width=""320"" height=""180"" src=""https://www.youtube.com/embed/ipXmD_1ONE4"" frameborder=""0"" allowfullscreen></iframe>";;;;;scarf-glove-voor-magnetron-sjaal-met-zakken;;;1;;2015-11-17;2018-02-23;1;http://dropshipping.bigbuy.eu/imgs/scarf-glove-bufanda-microondas-00.jpg,http://dropshipping.bigbuy.eu/imgs/scarf-glove-box.jpg,http://dropshipping.bigbuy.eu/imgs/scarf-glove-02.jpg,http://dropshipping.bigbuy.eu/imgs/scarf-glove-01.jpg;0;;0;new;0;0;0;0;0;0;0;0
2059;1;"Extra Zacht Snug Snug Deken met Mouwen voor Kinderen";2677,2672,2599,2593,2577,2573,2571,2570,2202;5.86;1;4.2;;;;;;F1510280;;;1202;0;;0;7.5;23;25;0;698;1;both;;;;"Het Extra Zacht Snug Snug Deken met Mouwen voor Kinderen is een gezellig en warm deken met mouwen.houdt uw armen warm wanneer u wilt lezen of computerengemaakt uit extra zachte...";"<p>Het <strong>Extra Zacht Snug Snug Deken met Mouwen voor Kinderen</strong> is een <strong>gezellig</strong> en <strong>warm deken</strong> met mouwen.</p><ul><li>houdt uw armen <strong>warm</strong> wanneer u wilt lezen of computeren</li><li>gemaakt uit extra zachte <strong>fleece</strong></li><li>machinewasbaar</li><li>afmetingen 155 x 100 cm, lengte mouwen 40 cm</li></ul><p><strong><strong><a title=""Batamanta SnugSnug"" href=""http://www.snugsnug.com"" target=""_blank"">www.snugsnug.com</a></strong></strong></p><br><iframe width=""320"" height=""180"" src=""https://www.youtube.com/embed/mnfnY3FUsWE"" frameborder=""0"" allowfullscreen></iframe>";;;;;extra-zacht-snug-snug-deken-met-mouwen-voor-kinderen;;;1;;2017-02-27;2018-02-27;1;http://dropshipping.bigbuy.eu/imgs/F1510280_134897.jpg,http://dropshipping.bigbuy.eu/imgs/F1510280_134896.jpg;0;;0;new;0;0;0;0;0;0;0;0
2060;1;"Extra Zacht Snug Snug Kangoo Deken met Mouwen voor Volwassenen";2677,2672,2577,2573,2570,2202;6.89;1;5.07;;;;;;F1510282;;;1202;0;;0;27.5;26.5;10;0;0;1;both;;;;"Het Extra Zacht Snug Snug Kangoo Deken met Mouwen voor Volwassenen is een gezellig en warm deken met mouwen.houdt uw armen warm wanneer u wilt lezen of computerenzak in het midden in een...";"<p>Het <strong>Extra Zacht Snug Snug Kangoo Deken met Mouwen voor Volwassenen</strong> is een <strong>gezellig</strong> en <strong>warm deken</strong> met mouwen.</p><ul><li>houdt uw armen <strong>warm</strong> wanneer u wilt lezen of computeren</li><li><strong>zak</strong> in het midden in een andere kleur dan de rest van het deken</li><li>gemaakt uit extra zachte <strong>fleece</strong></li><li>machinewasbaar</li><li>afmetingen 170 x 130 cm</li></ul><p><strong><strong><a title=""Batamanta SnugSnug"" href=""http://www.snugsnug.com"" target=""_blank"">www.snugsnug.com</a></strong></strong></p><p> </p><br><iframe width=""320"" height=""180"" src=""https://www.youtube.com/embed/mnfnY3FUsWE"" frameborder=""0"" allowfullscreen></iframe>";;;;;extra-zacht-snug-snug-kangoo-deken-met-mouwen-voor-volwassenen;;;1;;2013-12-03;2018-02-23;1;http://dropshipping.bigbuy.eu/imgs/F1510282_134932.jpg,http://dropshipping.bigbuy.eu/imgs/F1510282_134930.jpg,http://dropshipping.bigbuy.eu/imgs/F1510282_134929.jpg;0;;0;new;0;0;0;0;0;0;0;0
2061;1;"Extra Zacht Snug Snug Deken met Mouwen voor Volwassenen | Originele Patronen";2677,2672,2577,2573,2570,2202;7.9;1;6.26;;;;;;F1510285;;;1202;0;;0;12;26;28.5;0;12;1;both;;;;"Het Extra Zacht Snug Snug Deken met Mouwen voor Volwassenen is een gezellig en warm deken met mouwen.houdt uw armen warm wanneer u wilt lezen of computerenversierd met origineel...";"<p>Het <strong>Extra Zacht Snug Snug Deken met Mouwen voor Volwassenen</strong> is een <strong>gezellig</strong> en <strong>warm deken</strong> met mouwen.</p><ul><li>houdt uw armen <strong>warm</strong> wanneer u wilt lezen of computeren</li><li>versierd met<strong> origineel patroon</strong></li><li>gemaakt uit extra zachte <strong>fleece</strong></li><li>machinewasbaar</li><li>afmetingen 185 x 160 cm, lengte mouwen 60 cm</li></ul><p><strong><strong><a title=""Batamanta SnugSnug"" href=""http://www.snugsnug.com"" target=""_blank"">www.snugsnug.com</a></strong></strong></p><p> </p><br><iframe width=""320"" height=""180"" src=""https://www.youtube.com/embed/mnfnY3FUsWE"" frameborder=""0"" allowfullscreen></iframe>";;;;;extra-zacht-snug-snug-deken-met-mouwen-voor-volwassenen-originele-patronen;;;1;;2017-02-27;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/F1510285_134928.jpg,http://dropshipping.bigbuy.eu/imgs/F1510285_134927.jpg,http://dropshipping.bigbuy.eu/imgs/F1510285_134926.jpg,http://dropshipping.bigbuy.eu/imgs/F1510285_134925.jpg,http://dropshipping.bigbuy.eu/imgs/F1510285_134924.jpg,http://dropshipping.bigbuy.eu/imgs/F1510285_134923.jpg,http://dropshipping.bigbuy.eu/imgs/F1510285_134922.jpg;0;;0;new;0;0;0;0;0;0;0;0
2079;1;"iFeel Handschoenen voor Touchscreen";2624,2617,2609,2591,2584,2570,2202;1.25;1;0.9;;;;;;I4115000;;;1503;0;;0;12;2;21.3;0;1365;1;both;;;;"U kunt de iFeel Handschoenen voor Touchscreen gebruiken voor elk toestel met touchscreen.warme vingertoppen geleidenzacht, krast het scherm nietvervaardigd uit 84% acryl, 10% spandex, 6%...";"<p>U kunt de <strong>iFeel Handschoenen voor Touchscreen</strong> gebruiken voor elk toestel met <strong>touchscreen</strong>.</p><ul><li><strong>warme vingertoppen</strong> geleiden</li><li><strong>zacht</strong>, krast het scherm niet</li><li>vervaardigd uit 84% acryl, 10% spandex, 6% polyester.</li></ul><p><strong><a href=""http://www.ifeelgloves.com"">www.ifeelgloves.com</a></strong></p>";;;;;ifeel-gloves-for-touchscreens;;;1;;2013-12-26;2018-03-14;1;http://dropshipping.bigbuy.eu/imgs/ifeel-gloves-00_1.jpg,http://dropshipping.bigbuy.eu/imgs/ifeel-gloves-box.jpg,http://dropshipping.bigbuy.eu/imgs/ifeel-gloves-03_1.jpg,http://dropshipping.bigbuy.eu/imgs/ifeel-gloves-01_1_1.jpg;0;;0;new;0;0;0;0;0;0;0;0
2082;1;"(BEAT)NIE Muts met Oortelefoon";2920,2882,2671,2662,2624,2617,2609,2591,2584,2570,2202;11.49;1;5.88;;;;;;F1015153;;;1503;0;;0;2.8;20;20;0;0;1;both;;;;"De (BEAT)NIE Muts met Oortelefoon is een handige muts waarmee u in de winter buiten muziek kunt luisteren zonder koude oren te krijgen.Eigenschappen:Met oortelefoon en microfoonWarm en...";"<p>De <strong>(BEAT)NIE Muts met Oortelefoon</strong> is een handige muts waarmee u in de winter buiten muziek kunt luisteren zonder <strong>koude oren</strong> te krijgen.</p><p>Eigenschappen:</p><ul><li>Met oortelefoon en <strong>microfoon</strong></li><li>Warm en comfortabel</li><li>Gemaakt van warme wol</li><li>Basiskleur en stijl, goed te combineren met uw kleding</li><li>Kan elke dag gedragen worden</li><li>Perfect om buiten muziek te luisteren of te bellen</li><li>Geen koude oren meer</li></ul><p> </p>";;;;;beat-nie-muts-met-oortelefoon;;;1;;2013-12-27;2018-02-23;1;http://dropshipping.bigbuy.eu/imgs/beatnie-00.jpg,http://dropshipping.bigbuy.eu/imgs/beatnie-02.jpg,http://dropshipping.bigbuy.eu/imgs/beatnie-03.jpg,http://dropshipping.bigbuy.eu/imgs/beatnie-box.jpg;0;;0;new;0;0;0;0;0;0;0;0
2090;1;"Warm Hug Feet Magnetron Laarzen";2974,2682,2677,2672,2667,2662,2573,2570,2202;5.9;1;3.9;;;;;;F1520247;;;1504;0;;0;30.5;11.5;29;0;1623;1;both;;;;"De Warm Hug Feet magnetron laarzen zijn gemaakt van zacht fleecestof en lavendelzaadjes in de voering waardoor ze lekker ruiken als ze opgewarmd zijn. Ze blijven langdurig warm dankzij de...";"<p>De <strong>Warm Hug Feet magnetron laarzen</strong> zijn gemaakt van zacht <strong>fleecestof en lavendelzaadjes</strong> in de voering waardoor ze lekker ruiken als ze opgewarmd zijn. Ze blijven langdurig warm dankzij de lavendelzaadjes binnenin. Om deze opwarmlaarzen schoon te maken, hoef je ze enkel te behandelen met een vochtige doek. Verwarm ze nooit meer dan twee minuten en gebruik ze niet als ze te warm zijn. Beschikbaar in <strong>roze en violet.</strong></p><p>Maten (geschatte maten):</p><ul><li>S (35 tot 38)</li><li>M (38 tot 41)</li><li>L (41 tot 43)</li></ul><p>Gelieve altijd de magnetronlimieten te respecteren:</p><ul><li>800W</li><li>80ºC</li><li>990 sec</li></ul><p><a href=""http://www.warmhugfeet.com"" target=""_blank""><strong>www.warmhugfeet.com</strong></a></p>";;;;;warm-hug-feet-magnetron-laarzen;;;1;;2014-02-05;2018-03-12;1;http://dropshipping.bigbuy.eu/imgs/warm-hugh-feet-boots-00.jpg,http://dropshipping.bigbuy.eu/imgs/warm-hugh-feet-boots-03.jpg,http://dropshipping.bigbuy.eu/imgs/warm-hugh-feet-boots-01.jpg,http://dropshipping.bigbuy.eu/imgs/warm-hugh-feet-boots-02.jpg,http://dropshipping.bigbuy.eu/imgs/warm-hugh-feet-boots-04.jpg,http://dropshipping.bigbuy.eu/imgs/warm-hugh-feet-boots-05.jpg,http://dropshipping.bigbuy.eu/imgs/warm-hugh-feet-boots-box.jpg;0;;0;new;0;0;0;0;0;0;0;0
2091;1;"Snug Snug Deken met Mouwen | Pyjama";2677,2672,2577,2573,2570,2202;10.95;1;8.05;;;;;;F1510294;;;1202;0;;0;9;23;35;0;129;1;both;;;;"Deze mengeling van een pyjama en een deken met mouwen dient voor tijdens koude winternachten. Het Snug Snug deken met mouwen en pyjama heeft een functioneel ontwerp en is erg zacht aangezien hij...";"<p>Deze mengeling van een <strong>pyjama </strong>en een deken met mouwen dient voor tijdens koude winternachten. Het<strong> Snug Snug deken met mouwen en pyjama</strong> heeft een functioneel ontwerp en is erg <strong>zacht</strong> aangezien hij gemaakt is uit fleece. De pyjama heeft een ritssluiting in het midden en een capuchon waardoor het hele lichaam <strong>bedekt</strong> is.</p><p>Eigenschappen:</p><ul><li>Capuchon</li><li>Ritssluiting in het midden</li><li>100% polyester wol</li><li>wasbaar in de wasmachine</li><li>Maximale hoogte met de capuchon: ong. 1.75m</li><li>Maximale schouderhoogte: ong. 150m</li></ul><p><a href=""http://www.snugsnug.com"" target=""_blank""><strong>www.snugsnug.com</strong></a></p><br><iframe width=""320"" height=""180"" src=""https://www.youtube.com/embed/mnfnY3FUsWE"" frameborder=""0"" allowfullscreen></iframe>";;;;;snug-snug-deken-met-mouwen-pyjama;;;1;;2017-02-27;2018-03-05;1;http://dropshipping.bigbuy.eu/imgs/F1510294_134888.jpg,http://dropshipping.bigbuy.eu/imgs/F1510294_134887.jpg,http://dropshipping.bigbuy.eu/imgs/F1510294_134883.jpg,http://dropshipping.bigbuy.eu/imgs/F1510294_134881.jpg;0;;0;new;0;0;0;0;0;0;0;0
